timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1607000112379,571,Notices,200,OK,Thread Group 1-5,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,20,20,https://www.imsnsit.org/imsnsit/notifications.php,282,0,0
1607000112190,983,Notices,200,OK,Thread Group 1-14,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,20,20,https://www.imsnsit.org/imsnsit/notifications.php,687,0,389
1607000041619,71559,Notices,200,OK,Thread Group 1-19,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,20,20,https://www.imsnsit.org/imsnsit/notifications.php,18644,0,13838
1607000112951,375,HelpDoc,200,OK,Thread Group 1-5,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,20,20,https://www.imsnsit.org/imsnsit/blank.htm,139,0,0
1607000112951,139,HelpDoc-0,302,Found,Thread Group 1-5,text,true,,782,137,20,20,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,139,0,0
1607000113091,235,HelpDoc-1,200,OK,Thread Group 1-5,text,true,,1789,130,20,20,https://www.imsnsit.org/imsnsit/blank.htm,235,0,0
1607000065822,47583,Notices,200,OK,Thread Group 1-16,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,19,19,https://www.imsnsit.org/imsnsit/notifications.php,38759,0,13870
1607000113406,1,HelpDoc,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.imsnsit.org:443 failed to respond,Thread Group 1-16,text,false,"Test failed: text expected to equal /

****** received  : [[[org.apache.http.NoHttpResponseException: www.imsnsit.org:443 failed to respond
	at org.apache.http....]]]

****** comparison: [[[200                                                                                                    ]]]

/",2096,0,19,19,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,0,0,0
1607000064497,49006,Notices,200,OK,Thread Group 1-4,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,19,19,https://www.imsnsit.org/imsnsit/notifications.php,48331,0,47726
1607000113174,379,HelpDoc,200,OK,Thread Group 1-14,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,19,19,https://www.imsnsit.org/imsnsit/blank.htm,223,0,0
1607000113174,223,HelpDoc-0,302,Found,Thread Group 1-14,text,true,,782,137,19,19,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,223,0,0
1607000113398,155,HelpDoc-1,200,OK,Thread Group 1-14,text,true,,1789,130,19,19,https://www.imsnsit.org/imsnsit/blank.htm,155,0,0
1607000060839,52885,Notices,200,OK,Thread Group 1-6,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,19,19,https://www.imsnsit.org/imsnsit/notifications.php,42024,0,4968
1607000113724,1,HelpDoc,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.imsnsit.org:443 failed to respond,Thread Group 1-6,text,false,"Test failed: text expected to equal /

****** received  : [[[org.apache.http.NoHttpResponseException: www.imsnsit.org:443 failed to respond
	at org.apache.http....]]]

****** comparison: [[[200                                                                                                    ]]]

/",2096,0,19,19,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,0,0,0
1607000112520,1382,Notices,200,OK,Thread Group 1-15,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,19,19,https://www.imsnsit.org/imsnsit/notifications.php,890,0,455
1607000113504,407,HelpDoc,200,OK,Thread Group 1-4,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,19,19,https://www.imsnsit.org/imsnsit/blank.htm,215,0,0
1607000113504,215,HelpDoc-0,302,Found,Thread Group 1-4,text,true,,782,137,19,19,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,215,0,0
1607000113720,191,HelpDoc-1,200,OK,Thread Group 1-4,text,true,,1789,130,19,19,https://www.imsnsit.org/imsnsit/blank.htm,191,0,0
1607000113179,1104,HelpDoc,200,OK,Thread Group 1-19,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2572,267,19,19,https://www.imsnsit.org/imsnsit/blank.htm,881,0,700
1607000113179,881,HelpDoc-0,302,Found,Thread Group 1-19,text,true,,783,137,19,19,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,881,0,700
1607000114060,223,HelpDoc-1,200,OK,Thread Group 1-19,text,true,,1789,130,19,19,https://www.imsnsit.org/imsnsit/blank.htm,223,0,0
1607000113903,399,HelpDoc,200,OK,Thread Group 1-15,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,19,19,https://www.imsnsit.org/imsnsit/blank.htm,208,0,0
1607000113903,208,HelpDoc-0,302,Found,Thread Group 1-15,text,true,,782,137,19,19,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,208,0,0
1607000114111,191,HelpDoc-1,200,OK,Thread Group 1-15,text,true,,1789,130,19,19,https://www.imsnsit.org/imsnsit/blank.htm,191,0,0
1607000113554,749,Notices,200,OK,Thread Group 1-14,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,19,19,https://www.imsnsit.org/imsnsit/notifications.php,407,0,0
1607000054204,60241,Notices,200,OK,Thread Group 1-18,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,19,19,https://www.imsnsit.org/imsnsit/notifications.php,50055,0,6457
1607000114304,354,HelpDoc,200,OK,Thread Group 1-14,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,19,19,https://www.imsnsit.org/imsnsit/blank.htm,141,0,0
1607000114304,141,HelpDoc-0,302,Found,Thread Group 1-14,text,true,,782,137,19,19,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,141,0,0
1607000114445,213,HelpDoc-1,200,OK,Thread Group 1-14,text,true,,1789,130,19,19,https://www.imsnsit.org/imsnsit/blank.htm,213,0,0
1607000113408,1344,Notices,200,OK,Thread Group 1-16,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,19,19,https://www.imsnsit.org/imsnsit/notifications.php,979,0,566
1607000113912,977,Notices,200,OK,Thread Group 1-4,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,19,19,https://www.imsnsit.org/imsnsit/notifications.php,448,0,0
1607000114303,709,Notices,200,OK,Thread Group 1-15,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,19,19,https://www.imsnsit.org/imsnsit/notifications.php,424,0,0
1607000114284,789,Notices,200,OK,Thread Group 1-19,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,19,19,https://www.imsnsit.org/imsnsit/notifications.php,379,0,0
1607000114753,412,HelpDoc,200,OK,Thread Group 1-16,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,19,19,https://www.imsnsit.org/imsnsit/blank.htm,246,0,0
1607000114753,246,HelpDoc-0,302,Found,Thread Group 1-16,text,true,,782,137,19,19,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,246,0,0
1607000115000,165,HelpDoc-1,200,OK,Thread Group 1-16,text,true,,1789,130,19,19,https://www.imsnsit.org/imsnsit/blank.htm,165,0,0
1607000113726,1473,Notices,200,OK,Thread Group 1-6,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,19,19,https://www.imsnsit.org/imsnsit/notifications.php,1051,0,660
1607000114658,588,Notices,200,OK,Thread Group 1-14,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,19,19,https://www.imsnsit.org/imsnsit/notifications.php,451,0,0
1607000114890,356,HelpDoc,200,OK,Thread Group 1-4,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,19,19,https://www.imsnsit.org/imsnsit/blank.htm,206,0,0
1607000114890,206,HelpDoc-0,302,Found,Thread Group 1-4,text,true,,782,137,19,19,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,206,0,0
1607000115097,149,HelpDoc-1,200,OK,Thread Group 1-4,text,true,,1789,130,19,19,https://www.imsnsit.org/imsnsit/blank.htm,149,0,0
1607000115074,232,HelpDoc,200,OK,Thread Group 1-19,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,19,19,https://www.imsnsit.org/imsnsit/blank.htm,135,0,0
1607000115074,135,HelpDoc-0,302,Found,Thread Group 1-19,text,true,,782,137,19,19,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,135,0,0
1607000115209,97,HelpDoc-1,200,OK,Thread Group 1-19,text,true,,1789,130,19,19,https://www.imsnsit.org/imsnsit/blank.htm,97,0,0
1607000115012,300,HelpDoc,200,OK,Thread Group 1-15,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,19,19,https://www.imsnsit.org/imsnsit/blank.htm,187,0,0
1607000115012,187,HelpDoc-0,302,Found,Thread Group 1-15,text,true,,782,137,19,19,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,187,0,0
1607000115199,113,HelpDoc-1,200,OK,Thread Group 1-15,text,true,,1789,130,19,19,https://www.imsnsit.org/imsnsit/blank.htm,113,0,0
1607000114446,926,HelpDoc,200,OK,Thread Group 1-18,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2572,267,18,18,https://www.imsnsit.org/imsnsit/blank.htm,800,0,696
1607000114446,800,HelpDoc-0,302,Found,Thread Group 1-18,text,true,,783,137,18,18,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,800,0,696
1607000115247,125,HelpDoc-1,200,OK,Thread Group 1-18,text,true,,1789,130,18,18,https://www.imsnsit.org/imsnsit/blank.htm,125,0,0
1607000063779,51602,Notices,200,OK,Thread Group 1-2,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,18,18,https://www.imsnsit.org/imsnsit/notifications.php,30942,0,6274
1607000115382,1,HelpDoc,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.imsnsit.org:443 failed to respond,Thread Group 1-2,text,false,"Test failed: text expected to equal /

****** received  : [[[org.apache.http.NoHttpResponseException: www.imsnsit.org:443 failed to respond
	at org.apache.http....]]]

****** comparison: [[[200                                                                                                    ]]]

/",2096,0,18,18,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,0,0,0
1607000115200,230,HelpDoc,200,OK,Thread Group 1-6,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,18,18,https://www.imsnsit.org/imsnsit/blank.htm,106,0,0
1607000115200,106,HelpDoc-0,302,Found,Thread Group 1-6,text,true,,782,137,18,18,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,106,0,0
1607000115306,124,HelpDoc-1,200,OK,Thread Group 1-6,text,true,,1789,130,18,18,https://www.imsnsit.org/imsnsit/blank.htm,124,0,0
1607000115247,242,HelpDoc,200,OK,Thread Group 1-14,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,18,18,https://www.imsnsit.org/imsnsit/blank.htm,110,0,0
1607000115247,110,HelpDoc-0,302,Found,Thread Group 1-14,text,true,,782,137,18,18,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,110,0,0
1607000115357,132,HelpDoc-1,200,OK,Thread Group 1-14,text,true,,1789,130,18,18,https://www.imsnsit.org/imsnsit/blank.htm,132,0,0
1607000115165,472,Notices,200,OK,Thread Group 1-16,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,17,17,https://www.imsnsit.org/imsnsit/notifications.php,305,0,0
1607000115307,444,Notices,200,OK,Thread Group 1-19,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,17,17,https://www.imsnsit.org/imsnsit/notifications.php,271,0,0
1607000115247,504,Notices,200,OK,Thread Group 1-4,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,17,17,https://www.imsnsit.org/imsnsit/notifications.php,257,0,0
1607000115637,240,HelpDoc,200,OK,Thread Group 1-16,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,17,17,https://www.imsnsit.org/imsnsit/blank.htm,114,0,0
1607000115637,114,HelpDoc-0,302,Found,Thread Group 1-16,text,true,,782,137,17,17,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,114,0,0
1607000115751,126,HelpDoc-1,200,OK,Thread Group 1-16,text,true,,1789,130,17,17,https://www.imsnsit.org/imsnsit/blank.htm,126,0,0
1607000115430,459,Notices,200,OK,Thread Group 1-6,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,17,17,https://www.imsnsit.org/imsnsit/notifications.php,253,0,0
1607000115373,555,Notices,200,OK,Thread Group 1-18,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,17,17,https://www.imsnsit.org/imsnsit/notifications.php,292,0,0
1607000115751,230,HelpDoc,200,OK,Thread Group 1-19,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,17,17,https://www.imsnsit.org/imsnsit/blank.htm,126,0,0
1607000115751,126,HelpDoc-0,302,Found,Thread Group 1-19,text,true,,782,137,17,17,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,126,0,0
1607000115877,104,HelpDoc-1,200,OK,Thread Group 1-19,text,true,,1789,130,17,17,https://www.imsnsit.org/imsnsit/blank.htm,104,0,0
1607000115752,234,HelpDoc,200,OK,Thread Group 1-4,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,17,17,https://www.imsnsit.org/imsnsit/blank.htm,125,0,0
1607000115752,125,HelpDoc-0,302,Found,Thread Group 1-4,text,true,,782,137,17,17,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,125,0,0
1607000115877,109,HelpDoc-1,200,OK,Thread Group 1-4,text,true,,1789,130,17,17,https://www.imsnsit.org/imsnsit/blank.htm,109,0,0
1607000055320,60778,Notices,200,OK,Thread Group 1-10,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,17,17,https://www.imsnsit.org/imsnsit/notifications.php,45185,0,19033
1607000115890,228,HelpDoc,200,OK,Thread Group 1-6,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,17,17,https://www.imsnsit.org/imsnsit/blank.htm,102,0,0
1607000115890,102,HelpDoc-0,302,Found,Thread Group 1-6,text,true,,782,137,17,17,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,102,0,0
1607000115992,126,HelpDoc-1,200,OK,Thread Group 1-6,text,true,,1789,130,17,17,https://www.imsnsit.org/imsnsit/blank.htm,126,0,0
1607000085005,31120,Notices,200,OK,Thread Group 1-20,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,17,17,https://www.imsnsit.org/imsnsit/notifications.php,30543,0,19570
1607000116125,2,HelpDoc,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.imsnsit.org:443 failed to respond,Thread Group 1-20,text,false,"Test failed: text expected to equal /

****** received  : [[[org.apache.http.NoHttpResponseException: www.imsnsit.org:443 failed to respond
	at org.apache.http....]]]

****** comparison: [[[200                                                                                                    ]]]

/",2096,0,17,17,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,0,0,0
1607000115928,296,HelpDoc,200,OK,Thread Group 1-18,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,17,17,https://www.imsnsit.org/imsnsit/blank.htm,145,0,0
1607000115928,145,HelpDoc-0,302,Found,Thread Group 1-18,text,true,,782,137,17,17,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,145,0,0
1607000116073,151,HelpDoc-1,200,OK,Thread Group 1-18,text,true,,1789,130,17,17,https://www.imsnsit.org/imsnsit/blank.htm,151,0,0
1607000115878,416,Notices,200,OK,Thread Group 1-16,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,17,17,https://www.imsnsit.org/imsnsit/notifications.php,289,0,0
1607000115384,1006,Notices,200,OK,Thread Group 1-2,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,17,17,https://www.imsnsit.org/imsnsit/notifications.php,714,0,412
1607000115982,654,Notices,200,OK,Thread Group 1-19,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,17,17,https://www.imsnsit.org/imsnsit/notifications.php,350,0,0
1607000116119,693,Notices,200,OK,Thread Group 1-6,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,17,17,https://www.imsnsit.org/imsnsit/notifications.php,187,0,0
1607000115987,846,Notices,200,OK,Thread Group 1-4,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,17,17,https://www.imsnsit.org/imsnsit/notifications.php,324,0,0
1607000116295,563,HelpDoc,200,OK,Thread Group 1-16,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,17,17,https://www.imsnsit.org/imsnsit/blank.htm,284,0,0
1607000116295,284,HelpDoc-0,302,Found,Thread Group 1-16,text,true,,782,137,17,17,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,284,0,0
1607000116579,279,HelpDoc-1,200,OK,Thread Group 1-16,text,true,,1789,130,17,17,https://www.imsnsit.org/imsnsit/blank.htm,279,0,0
1607000116391,637,HelpDoc,200,OK,Thread Group 1-2,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,16,16,https://www.imsnsit.org/imsnsit/blank.htm,339,0,0
1607000116391,339,HelpDoc-0,302,Found,Thread Group 1-2,text,true,,782,137,16,16,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,339,0,0
1607000116731,297,HelpDoc-1,200,OK,Thread Group 1-2,text,true,,1789,130,16,16,https://www.imsnsit.org/imsnsit/blank.htm,297,0,0
1607000116224,890,Notices,200,OK,Thread Group 1-18,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,16,16,https://www.imsnsit.org/imsnsit/notifications.php,420,0,0
1607000116637,554,HelpDoc,200,OK,Thread Group 1-19,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,16,16,https://www.imsnsit.org/imsnsit/blank.htm,273,0,0
1607000116637,273,HelpDoc-0,302,Found,Thread Group 1-19,text,true,,782,137,16,16,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,273,0,0
1607000116910,281,HelpDoc-1,200,OK,Thread Group 1-19,text,true,,1789,130,16,16,https://www.imsnsit.org/imsnsit/blank.htm,281,0,0
1607000094507,22847,Notices,200,OK,Thread Group 1-3,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,15,15,https://www.imsnsit.org/imsnsit/notifications.php,10421,0,9472
1607000117355,1,HelpDoc,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.imsnsit.org:443 failed to respond,Thread Group 1-3,text,false,"Test failed: text expected to equal /

****** received  : [[[org.apache.http.NoHttpResponseException: www.imsnsit.org:443 failed to respond
	at org.apache.http....]]]

****** comparison: [[[200                                                                                                    ]]]

/",2096,0,15,15,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,0,0,0
1607000116813,650,HelpDoc,200,OK,Thread Group 1-6,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,15,15,https://www.imsnsit.org/imsnsit/blank.htm,293,0,0
1607000116813,293,HelpDoc-0,302,Found,Thread Group 1-6,text,true,,782,137,15,15,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,293,0,0
1607000117107,356,HelpDoc-1,200,OK,Thread Group 1-6,text,true,,1789,130,15,15,https://www.imsnsit.org/imsnsit/blank.htm,356,0,0
1607000116834,664,HelpDoc,200,OK,Thread Group 1-4,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,14,14,https://www.imsnsit.org/imsnsit/blank.htm,291,0,0
1607000116834,291,HelpDoc-0,302,Found,Thread Group 1-4,text,true,,782,137,14,14,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,291,0,0
1607000117125,373,HelpDoc-1,200,OK,Thread Group 1-4,text,true,,1789,130,14,14,https://www.imsnsit.org/imsnsit/blank.htm,373,0,0
1607000116099,1428,HelpDoc,200,OK,Thread Group 1-10,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2572,267,13,13,https://www.imsnsit.org/imsnsit/blank.htm,1092,0,776
