timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1607097498610,108245,Microsoft Windows,200,OK,User Group 2 2-30,text,true,,139127,128,56,84,http://www.microsoft.com/en-in/windows,3255,0,0
1607097596928,9979,Microsoft Windows,200,OK,User Group 1 1-17,text,true,,139126,128,28,84,http://www.microsoft.com/en-in/windows,2114,0,0
1607097594375,12735,Microsoft Windows,200,OK,User Group 2 2-50,text,true,,139126,128,56,83,http://www.microsoft.com/en-in/windows,4562,0,2542
1607097594078,13178,Microsoft Windows,200,OK,User Group 2 2-34,text,true,,139126,128,55,82,http://www.microsoft.com/en-in/windows,4563,0,0
1607097534727,72556,Microsoft Home Page,200,OK,User Group 1 1-24,text,true,,180867,240,27,81,https://www.microsoft.com/en-in,52862,0,4439
1607097534727,52862,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-24,,true,,441,120,27,81,http://www.microsoft.com/en-in,52862,0,4439
1607097587588,19695,Microsoft Home Page-1,200,OK,User Group 1 1-24,text,true,,180426,120,27,81,https://www.microsoft.com/en-in,7214,0,5996
1607097470366,136925,Microsoft Home Page,200,OK,User Group 2 2-59,text,true,,180688,240,54,81,https://www.microsoft.com/en-in,1082,0,89
1607097470366,1082,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-59,,true,,441,120,54,81,http://www.microsoft.com/en-in,1082,0,89
1607097471451,135840,Microsoft Home Page-1,200,OK,User Group 2 2-59,text,true,,180247,120,54,81,https://www.microsoft.com/en-in,33410,0,3769
1607097584870,22491,Microsoft Windows,200,OK,User Group 2 2-14,text,true,,139128,128,54,81,http://www.microsoft.com/en-in/windows,4598,0,0
1607097470187,137216,Microsoft Home Page,200,OK,User Group 2 2-46,text,true,,181438,240,53,80,https://www.microsoft.com/en-in,992,0,132
1607097470187,992,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-46,,true,,441,120,53,80,http://www.microsoft.com/en-in,992,0,132
1607097471179,136224,Microsoft Home Page-1,200,OK,User Group 2 2-46,text,true,,180997,120,53,80,https://www.microsoft.com/en-in,15051,0,3642
1607097593769,14066,Microsoft Windows,200,OK,User Group 2 2-45,text,true,,139128,128,53,80,http://www.microsoft.com/en-in/windows,4764,0,0
1607097470026,137810,Microsoft Home Page,200,OK,User Group 2 2-39,text,true,,180692,240,53,80,https://www.microsoft.com/en-in,699,0,102
1607097470026,699,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-39,,true,,441,120,53,80,http://www.microsoft.com/en-in,699,0,102
1607097470726,137110,Microsoft Home Page-1,200,OK,User Group 2 2-39,text,true,,180251,120,53,80,https://www.microsoft.com/en-in,12112,0,3694
1607097505924,102355,Microsoft Windows,200,OK,User Group 1 1-13,text,true,,139128,128,27,79,http://www.microsoft.com/en-in/windows,4623,0,0
1607097535731,72813,Microsoft Windows,200,OK,User Group 2 2-21,text,true,,139127,128,52,79,http://www.microsoft.com/en-in/windows,9568,0,2423
1607097588405,20177,Microsoft Home Page,200,OK,User Group 2 2-4,text,true,,180871,240,52,79,https://www.microsoft.com/en-in,3176,0,1598
1607097588405,3176,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-4,,true,,439,120,52,79,http://www.microsoft.com/en-in,3176,0,1598
1607097591583,16999,Microsoft Home Page-1,200,OK,User Group 2 2-4,text,true,,180432,120,52,79,https://www.microsoft.com/en-in,10234,0,6478
1607097583397,25200,Microsoft Home Page,200,OK,User Group 1 1-9,text,true,,182565,240,27,79,https://www.microsoft.com/en-in,5179,0,0
1607097583397,5179,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-9,,true,,441,120,27,79,http://www.microsoft.com/en-in,5179,0,0
1607097588575,20022,Microsoft Home Page-1,200,OK,User Group 1 1-9,text,true,,182124,120,27,79,https://www.microsoft.com/en-in,9349,0,5579
1607097586411,22314,Microsoft Windows,200,OK,User Group 1 1-4,text,true,,139126,128,27,79,http://www.microsoft.com/en-in/windows,5990,0,0
1607097593106,15762,Microsoft Windows,200,OK,User Group 2 2-1,text,true,,139126,128,52,78,http://www.microsoft.com/en-in/windows,2442,0,763
1607097562177,46702,Microsoft Windows,200,OK,User Group 2 2-40,text,true,,139126,128,52,78,http://www.microsoft.com/en-in/windows,3852,0,1622
1607097602567,6410,Microsoft Windows,200,OK,User Group 1 1-16,text,true,,139126,128,26,78,http://www.microsoft.com/en-in/windows,2057,0,0
1607097470202,139272,Microsoft Home Page,200,OK,User Group 2 2-49,text,true,,183695,240,52,77,https://www.microsoft.com/en-in,985,0,124
1607097470202,985,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-49,,true,,441,120,52,77,http://www.microsoft.com/en-in,985,0,124
1607097471188,138286,Microsoft Home Page-1,200,OK,User Group 2 2-49,text,true,,183254,120,52,77,https://www.microsoft.com/en-in,10413,0,3436
1607097550196,61552,Microsoft Windows,200,OK,User Group 2 2-44,text,true,,139126,128,52,77,http://www.microsoft.com/en-in/windows,13178,0,2632
1607097593826,17999,Microsoft Windows,200,OK,User Group 2 2-31,text,true,,139126,128,52,77,http://www.microsoft.com/en-in/windows,3044,0,942
